StartDate,EndDate,Finished,DistributionChannel,UserLanguage,Q0.1,Q0.2,Q0.2_4_TEXT,Q0.3,Q0.4,Q0.4_8_TEXT,0.4_1,Q0.5,Q0.6,Q0.7,,Q0.8_1,Q0.8_2,Q0.8_3,Q0.8_4,Q1.1_1,Q1.1_2,Q1.1_3,Q1.1_4,Q1.2_1,Q1.2_2,Q1.2_3,Q1.2_4,Q1.2_5,Q1.2_6,Q1.2_7,Q1.2_8,Q1.2_9,Q1.2_10,Q1.2_10_TEXT,Q1.3_1,Q1.3_2,Q1.3_3,Q1.3_4,Q1.3_5,Q1.3_6,Q1.3_7,Q1.3_8,Q1.3_9,Q1.3_10,Q1.3_10_TEXT,Q1.4_1,Q1.4_2,Q1.4_3,Q1.4_4,Q1.4_5,Q1.5,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q3.1,Q3.1.1,3.1.1_4_TEXT,Q3.2,Q3.3,Q3.4_1,Q3.4_2,Q3.4_3,Q3.4_4,Q3.4_5,Q3.4_6,,Q4.1,Q4.1.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.2_6,Q4.2_7,Q4.2_8,Q4.2_9,Q4.2_9_TEXT,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,,Q4.5,Q5.1,Q5.1_8_TEXT,Q5.2,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.3_5,Q5.3_6,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q5.4_5,Q5.4_6,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,,Q6.3,Q6.4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.2,Q7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:11,9/26/2018 7:33,TRUE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,"Mathematical and physical sciences,Computer & information Science",55 - 64,More than 20 years,Male,,Always,Always,Always,Never,,,Primary target,Primary target,0,0,0,0,0,0,0,0,0,100,not a useful breakdown,0,0,0,0,0,0,0,0,0,100,not a useful breakdown,Frequently,Frequently,Frequently,Frequently,Frequently,Yes,1-3 projects,4+ projects,4+ projects,4+ projects,Moderately supported,Moderately supported,Moderately supported,Moderately supported,Moderately supported,Moderately supported,Moderately supported,Yes,Other,all,Yes,Yes,,Languages,Languages,Languages,Languages,,,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",0,0,0,0,0,0,0,0,100,yes,No,No,No,,,,,,,,they do not care.,Research Faculty,,No - I would have to move to another institution,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Extremely important,Not at all important,Not at all important,Extremely important,Always,Never,Always,Always,Always,Always,,,Always,Always,Most of the time,Always,Most of the time,,,Dependent on the position (programmer vs. faculty),Moderately important,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:22,9/26/2018 7:37,TRUE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,"Mathematical and physical sciences,Computer & information Science",35 - 44,6 - 10 years,Male,,Sometimes,Most of the time,Sometimes,Sometimes,Not at all,Secondary target,Primary target,Secondary target,10,10,25,10,10,5,10,10,10,0,,10,10,40,10,10,10,10,0,0,0,,Frequently,Somewhat,Frequently,Somewhat,Frequently,Yes,,4+ projects,1-3 projects,1-3 projects,Slightly supported,Very supported,Extremely supported,Extremely supported,Extremely supported,Moderately supported,Moderately supported,No,,,Yes,No,"Languages,Development Techniques","Languages,Development Techniques","Languages,Development Techniques","Languages,Development Techniques","Languages,Development Techniques",,,No,,0,0,0,0,0,0,0,100,0,,"Yes, adequate level of support","Yes, adequate level of support","Yes, adequate level of support",,,,,,,,My activities are strongly supported by my institution ,"Postdoc,Research Software Engineer,Research Programmer,Software Developer,Programmer",,No - I would have to move to another institution,Very important,Very important,Very important,Very important,Slightly important,Moderately important,Moderately important,Extremely important,Extremely important,Extremely important,Extremely important,Moderately important,Always,Always,Always,Always,Always,Always,,,Sometimes,Always,Sometimes,Sometimes,Never,,,Dependent on the position (programmer vs. faculty),Moderately important,Good,Good,Good,Excellent,"Potentials employees self-select themselves during the application process, since the number of applicants is always skewed toward male applications. To counteract this tendency, I always select the best male and the best female applicants. ",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:19,9/26/2018 7:39,TRUE,anonymous,EN,Combination,Educational institution,,United States of America,Other,Research Computing Consultant,"Engineering,Computer & information Science",35 - 44,16-20 years,Male,,,Sometimes,,,Not at all,Secondary target,Primary target,,5,5,10,50,20,0,5,5,0,0,,10,10,15,50,4,0,10,1,0,0,,Frequently,Somewhat,Rarely,Rarely,Frequently,No,1-3 projects,1-3 projects,1-3 projects,1-3 projects,Very supported,Slightly supported,Extremely supported,Slightly supported,Moderately supported,Extremely supported,Slightly supported,Yes,"Class / school,Online self-directed",,Yes,Yes,Project Management,,,,"Languages,Development Techniques",,,Yes,"For developing new software,For maintaining / sustaining software",0,0,0,0,0,0,0,100,0,,No,"Yes, adequate level of support","Yes, adequate level of support",,,,,,,,,"Postdoc,Research Programmer,Research Faculty",,Don’t know,Moderately important,Very important,Very important,Very important,Very important,Slightly important,Moderately important,Extremely important,Extremely important,Extremely important,Very important,Very important,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,,,Sometimes,Sometimes,Never,Never,Sometimes,,,Yes,Moderately important,Average,Average,Average,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:16,9/26/2018 7:46,TRUE,anonymous,EN,Developers,Educational institution,,United States of America,Research Software Engineer,,"Biological sciences,Computer & information Science",45 - 54,1 - 5 years,Male,,Sometimes,Most of the time,Sometimes,Never,Not at all,Not at all,Primary target,Secondary target,0,10,20,25,20,5,8,10,2,0,,0,0,50,25,0,0,10,5,10,0,,Frequently,Somewhat,Rarely,Rarely,Frequently,Yes,1-3 projects,1-3 projects,1-3 projects,1-3 projects,Slightly supported,Slightly supported,Extremely supported,Very supported,Moderately supported,Moderately supported,Moderately supported,Yes,"Class / school,Online self-directed",,Yes,Yes,,,,"Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management",,,Yes,"For developing new software,For maintaining / sustaining software",30,20,0,0,0,0,0,50,0,,"Yes, adequate level of support","Yes, adequate level of support","Yes, adequate level of support",,,,,,,,Lack of communication between researchers and professional software developers,"Postdoc,Software Developer",,No - I would have to move to another institution,,,,,,,Slightly important,Moderately important,Very important,Not at all important,Very important,Moderately important,Most of the time,Never,Always,Most of the time,Sometimes,Sometimes,,,About half the time,About half the time,Never,Sometimes,Sometimes,,,Dependent on the position (programmer vs. faculty),Very important,Good,Average,,Average,,Sent out a user survey to determine usage patterns; also a Google Group for support.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:17,9/26/2018 7:51,TRUE,anonymous,EN,Developers,Educational institution,,United States of America,Research Software Engineer,,Computer & information Science,25 - 34,1 - 5 years,Male,,Sometimes,Most of the time,Sometimes,Never,Not at all,Secondary target,Secondary target,Primary target,15,15,10,10,5,5,5,25,10,0,,15,15,15,15,5,5,5,15,10,0,,Frequently,Frequently,Frequently,Somewhat,Frequently,Yes,4+ projects,4+ projects,4+ projects,4+ projects,Very supported,Extremely supported,Extremely supported,Extremely supported,Extremely supported,Extremely supported,Extremely supported,No,,,Yes,Yes,,,,,,"Languages,Development Techniques,Project Management",,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",0,0,0,0,0,0,0,100,0,,No,"Yes, but inadequate level of support","Yes, but inadequate level of support",,,,,,,,Time and recognition of effort needed.,"Postdoc,Research Software Engineer,Research Programmer,Software Developer,Programmer,Other",Undergrad / Intern,No - I would have to move to another institution,,,,,,,Moderately important,Moderately important,Not at all important,Not at all important,Moderately important,Slightly important,Most of the time,Sometimes,Most of the time,About half the time,About half the time,Sometimes,,,Never,Never,Sometimes,Never,Never,,,Dependent on the position (programmer vs. faculty),Moderately important,Average,Average,Good,Excellent,"Talent pool. Applicant pool is typically not very diverse. 
Likely due to salary / compensation being low because academia.",No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:45,9/26/2018 7:57,TRUE,anonymous,EN,Developers,Educational institution,,United States of America,Research Software Engineer,,Computer & information Science,55 - 64,More than 20 years,Prefer not to answer,,Never,Sometimes,Most of the time,Sometimes,Not at all,Not at all,Primary target,Primary target,10,30,30,10,5,5,5,5,0,0,,10,30,40,5,5,5,5,0,0,0,,Frequently,Somewhat,Rarely,Never,Frequently,Yes,1-3 projects,,4+ projects,None,Not supported at all,Moderately supported,Extremely supported,Very supported,Moderately supported,Not supported at all,Not supported at all,Yes,"Class / school,Online self-directed",,No,No,,"Languages,Development Techniques",,,"Languages,Development Techniques",,,No,,100,0,0,0,0,0,0,0,0,,No,"Yes, adequate level of support",No,,,,,,,,It's not taken seriously.  It's all about the hardware.   Software engineers are treated as second class citizens.,Research Software Engineer,,No - I would have to move to another institution,,,,,,,Moderately important,Extremely important,Moderately important,Extremely important,Extremely important,Extremely important,Always,Always,Always,Always,Always,Always,,,Always,Most of the time,Never,Most of the time,Never,,,No,Extremely important,Excellent,Excellent,Excellent,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:44,9/26/2018 7:59,TRUE,anonymous,EN,Developers,Educational institution,,Canada,Faculty,,"Engineering,Computer & information Science",45 - 54,More than 20 years,Male,,About half the time,,Always,,Not at all,Secondary target,Secondary target,Primary target,15,10,10,5,5,10,25,20,0,0,,25,10,5,5,5,10,30,10,0,0,,Frequently,Somewhat,Rarely,Rarely,Frequently,Yes,4+ projects,1-3 projects,None,None,Slightly supported,Slightly supported,Very supported,Moderately supported,Moderately supported,Slightly supported,Slightly supported,Yes,Class / school,,No,No,"Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management",,,Languages,,,Yes,For developing new software,0,0,0,0,0,0,0,0,100,NSERC (Canada),No,"Yes, adequate level of support",No,,,,,,,,,"Postdoc,Faculty",,No - I would have to move to another institution,,,,,,,Slightly important,Very important,Very important,Moderately important,Very important,Extremely important,Most of the time,Never,Most of the time,Most of the time,Most of the time,Never,,,Most of the time,Never,Never,Never,Never,,,Yes,Slightly important,Good,Good,Good,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:50,9/26/2018 8:01,TRUE,anonymous,EN,Combination,National lab,,United States of America,Research Software Engineer,,"Mathematical and physical sciences,Computer & information Science",25 - 34,6 - 10 years,Female,,Most of the time,Most of the time,Sometimes,Never,Primary target,Primary target,Primary target,Secondary target,0,0,0,0,0,0,0,0,0,100,,0,0,0,0,0,0,0,0,0,100,,,,,,,Yes,1-3 projects,4+ projects,1-3 projects,1-3 projects,Moderately supported,Moderately supported,Extremely supported,Very supported,Extremely supported,Extremely supported,Extremely supported,Yes,"Class / school,Online self-directed",,Yes,Yes,"Languages,Development Techniques,Project Management",,"Languages,Development Techniques,Project Management",,,,,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",0,0,0,0,0,0,0,0,100,"DOE (DoE is dept of education, DOE is dept of energyj","Yes, adequate level of support","Yes, adequate level of support","Yes, adequate level of support",,,,,,,,,"Postdoc,Research Software Engineer,Research Programmer,Software Developer,Programmer",,Yes - in my current institution,Very important,Not at all important,Very important,Moderately important,Moderately important,Not at all important,Moderately important,Very important,Very important,Very important,Very important,Very important,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,,,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,,,Yes,Very important,Terrible,Average,Poor,Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 7:50,9/26/2018 8:06,TRUE,anonymous,EN,Researchers,Educational institution,,United States of America,Other,Computational Physicist,"Mathematical and physical sciences,Engineering,Computer & information Science",45 - 54,11 - 15 years,Female,,Most of the time,Sometimes,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,Yes,"Languages,Project Management","Development Techniques,Project Management","Languages,Development Techniques","Languages,Development Techniques",,,,No,,,,,,,,,,,,,,,,,"Yes, but inadequate level of support","Yes, adequate level of support","Yes, but inadequate level of support",No,,The most significant gaps are lack of direction and leadership.  ,"Postdoc,Faculty,Research Faculty",,No - I would have to move to another institution,Extremely important,Slightly important,Very important,Extremely important,Extremely important,Moderately important,,,,,,,Always,Sometimes,Always,Never,Never,Never,,,,,,,,,,Yes,Very important,Poor,Excellent,Poor,Good,Lack of direction and leadership.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 8:01,9/26/2018 8:19,TRUE,anonymous,EN,Researchers,Educational institution,,United States of America,Other,HPC Director,"Biological sciences,Mathematical and physical sciences,Agricultural",45 - 54,More than 20 years,Male,,Most of the time,About half the time,Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Don't know,No,"Languages,Development Techniques","Languages,Development Techniques","Languages,Development Techniques","Development Techniques,Project Management",Project Management,,,No,,,,,,,,,,,,,,,,,No,"Yes, but inadequate level of support","Yes, but inadequate level of support",,,"Lack of problem definition by researchers
Lack of properly trained faculty/staff to address software development
Lack of strategic direction for software development and maintenance of resulting product.","Postdoc,Research Programmer,Programmer,Research Faculty",,Don’t know,Very important,Very important,Extremely important,Very important,Very important,Moderately important,,,,,,,Most of the time,Sometimes,Always,Sometimes,Sometimes,Sometimes,,,,,,,,,,Yes,Slightly important,Average,Average,Average,Average,Lack of a sufficient pool of qualified individuals who display the skills needed for the task...of course this is true even outside of diversity/inclusion question.,Varies with project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
